CustomerID,DrivingExperienceYears,AccidentsLast5Years,TrafficViolations
1659,2,0,0
1660,10,0,1
1661,0,0,2
1662,37,0,2
1663,28,0,1
1664,36,0,0
1665,10,0,0
1666,8,0,1
1667,15,0,0
1668,2,0,1
1669,20,0,2
1670,29,0,1
1671,36,0,0
1672,23,0,1
1673,30,0,2
1674,22,0,2
1675,27,0,0
1676,28,0,0
1677,28,0,1
1678,12,0,0
1679,10,0,1
1680,8,0,4
1681,16,0,2
1682,10,0,1
1683,37,0,1
1684,38,0,1
1685,38,0,1
1686,27,0,1
1687,0,0,2
1688,1,0,0
1689,12,0,1
1690,36,0,4
1691,8,0,0
1692,12,0,2
1693,7,0,2
1694,12,0,1
1695,27,0,0
1696,21,0,2
1697,28,0,4
1698,4,0,1
1699,16,0,0
1700,13,0,1
1701,3,0,1
1702,2,0,0
1703,22,0,1
1704,7,0,2
1705,0,0,3
1706,37,0,1
1707,3,0,2
1708,15,0,1
1709,39,0,1
1710,13,0,4
1711,3,0,1
1712,20,0,3
1713,33,0,1
1714,34,0,2
1715,37,0,1
1716,11,0,1
1717,21,0,1
1718,18,0,2
1719,37,0,0
1720,35,0,1
1721,25,0,4
1722,28,0,0
1723,38,0,2
1724,19,0,0
1725,4,0,1
1726,2,0,0
1727,9,0,1
1728,27,0,2
1729,9,0,0
1730,23,0,2
1731,32,0,0
1732,11,0,0
1733,6,0,0
1734,13,0,1
1735,37,0,2
1736,23,0,1
1737,12,0,1
1738,23,0,0
1739,3,0,2
1740,33,0,1
1741,14,0,1
1742,8,0,0
1743,38,0,1
1744,3,0,1
1745,6,0,2
1746,17,0,0
1747,25,0,2
1748,36,0,2
1749,25,0,1
1750,20,0,0
1751,1,0,3
1752,29,0,1
1753,10,0,1
1754,32,0,0
1755,36,0,0
1756,16,0,1
1757,23,0,1
1758,16,0,1
1759,28,0,1
1760,26,0,0
1761,0,0,0
1762,21,0,1
1763,3,0,1
1764,34,0,2
1765,3,0,1
1766,8,0,1
1767,31,0,3
1768,1,0,1
1769,22,0,3
1770,24,0,0
1771,29,0,0
1772,6,0,0
1773,8,0,1
1774,26,0,1
1775,1,0,3
1776,17,0,2
1777,25,0,2
1778,26,0,2
1779,25,0,3
1780,5,0,0
1781,5,0,2
1782,39,0,0
1783,33,0,1
1784,23,0,2
1785,20,0,3
1786,32,0,0
1787,14,0,1
1788,12,0,1
1789,27,0,1
1790,8,0,1
1791,35,0,2
1792,30,0,2
1793,35,0,3
1794,22,0,1
1795,38,0,0
1796,33,0,0
1797,34,0,1
1798,33,0,1
1799,4,0,3
1800,4,0,0
1801,37,0,0
1802,30,0,1
1803,27,0,3
1804,2,0,1
1805,33,0,1
1806,11,0,0
1807,23,0,0
1808,27,0,0
1809,18,0,1
1810,35,0,2
1811,1,0,1
1812,0,0,3
1813,14,0,2
1814,31,0,0
1815,18,0,2
1816,13,0,0
1817,10,0,2
1818,23,0,2
1819,9,0,4
1820,35,0,1
1821,3,0,0
1822,34,0,1
1823,7,0,1
1824,32,0,0
1825,29,0,1
1826,32,0,0
1827,36,0,1
1828,28,0,3
1829,29,0,0
1830,34,0,1
1831,31,0,0
1832,31,0,0
1833,19,0,1
1834,27,0,0
1835,20,0,0
1836,26,0,2
1837,11,0,2
1838,24,0,0
1839,23,0,1
1840,16,0,0
1841,32,0,0
1842,13,0,4
1843,2,0,0
1844,15,0,1
1845,23,0,0
1846,37,0,1
1847,14,0,2
1848,4,0,0
1849,33,0,1
1850,4,0,1
1851,24,0,0
1852,39,0,1
1853,19,0,2
1854,33,0,1
1855,17,0,2
1856,24,0,0
1857,28,0,1
1858,32,0,1
1859,31,0,1
1860,19,0,0
1861,17,0,0
1862,28,0,3
1863,0,0,2
1864,10,0,0
1865,22,0,1
1866,1,0,3
1867,26,0,0
1868,16,0,1
1869,16,0,1
1870,34,0,2
1871,33,0,1
1872,2,0,1
1873,13,0,0
1874,28,0,1
1875,6,0,3
1876,34,0,2
1877,7,0,1
1878,36,0,2
1879,38,0,1
1880,11,0,0
1881,16,0,0
1882,32,0,2
1883,24,0,0
1884,33,0,1
1885,31,0,1
1886,35,0,1
1887,10,0,2
1888,7,0,3
1889,8,0,2
1890,18,0,0
1891,15,0,2
1892,6,0,1
1893,23,0,1
1894,30,0,3
1895,33,0,1
1896,30,0,0
1897,9,0,2
1898,5,0,1
1899,17,0,2
1900,4,0,0
1901,34,0,2
1902,10,0,1
1903,31,0,0
1904,38,0,1
1905,15,0,0
1906,18,0,1
1907,24,0,2
1908,10,0,2
1909,16,0,0
1910,4,0,1
1911,18,0,0
1912,9,0,1
1913,11,0,0
1914,33,0,0
1915,18,0,1
1916,25,0,0
1917,25,0,1
1918,38,0,2
1919,19,0,0
1920,23,0,2
1921,35,0,1
1922,25,0,2
1923,13,0,0
1924,34,0,2
1925,0,0,0
1926,27,0,0
1927,8,0,1
1928,3,0,1
1929,37,0,0
1930,11,0,1
1931,9,0,1
1932,17,0,1
1933,16,0,2
1934,6,0,1
1935,32,0,3
1936,17,0,1
1937,7,0,2
1938,4,0,1
1939,0,0,0
1940,14,0,3
1941,19,0,2
1942,26,0,4
1943,27,0,1
1944,4,0,1
1945,29,0,1
1946,5,0,1
1947,30,0,0
1948,17,0,0
1949,4,0,1
1950,37,0,2
1951,16,0,1
1952,5,0,1
1953,4,0,0
1954,23,0,0
1955,31,0,3
1956,19,0,2
1957,26,0,0
1958,11,0,0
1959,19,0,1
1960,15,0,0
1961,7,0,1
1962,25,0,1
1963,34,0,3
1964,4,0,3
1965,1,0,3
1966,1,0,0
1967,15,0,2
1968,29,0,1
1969,35,0,0
1970,6,0,1
1971,13,0,3
1972,33,0,2
1973,27,0,2
1974,10,0,3
1975,6,0,1
1976,28,0,2
1977,31,0,2
1978,35,0,2
1979,25,0,2
1980,18,0,1
1981,35,0,0
1982,17,0,2
1983,18,0,3
1984,11,0,1
1985,0,0,1
1986,34,0,0
1987,21,0,1
1988,24,0,0
1989,33,0,0
1990,13,0,2
1991,21,0,1
1992,35,0,0
1993,3,0,1
1994,35,0,0
1995,1,0,0
1996,11,0,1
1997,26,0,2
1998,35,0,0
1999,14,0,1
2000,36,0,2
2001,32,0,0
2002,34,0,1
2003,9,0,0
2004,18,0,2
2005,24,0,2
2006,29,0,3
2007,37,0,1
2008,32,0,0
2009,20,0,1
2010,21,0,0
2011,18,0,3
2012,32,0,2
2013,33,0,2
2014,13,0,1
2015,34,0,2
2016,17,0,2
2017,24,0,1
2018,10,0,1
2019,28,0,1
2020,33,0,1
2021,17,0,1
2022,37,0,1
2023,30,0,1
2024,37,0,0
2025,26,0,0
2026,35,0,1
2027,8,0,1
2028,38,0,0
2029,37,0,0
2030,35,0,0
2031,31,0,2
2032,2,0,0
2033,13,0,0
2034,21,0,1
2035,20,0,0
2036,8,0,0
2037,0,0,0
2038,0,0,1
2039,23,0,0
2040,33,0,2
2041,18,0,0
2042,18,0,0
2043,30,0,0
2044,0,0,3
2045,31,0,0
2046,16,0,1
2047,7,0,0
2048,10,0,1
2049,17,0,0
2050,23,0,2
2051,25,0,2
2052,16,0,0
2053,25,0,2
2054,5,0,0
2055,24,0,0
2056,21,0,1
2057,4,0,1
2058,25,0,0
2059,38,0,0
2060,25,0,0
2061,16,0,0
2062,9,0,0
2063,11,0,0
2064,39,0,0
2065,13,0,1
2066,1,0,3
2067,28,0,2
2068,23,0,0
2069,2,0,0
2070,1,0,0
2071,32,0,1
2072,4,0,2
2073,6,0,0
2074,4,0,1
2075,0,0,0
2076,13,0,0
2077,31,0,2
2078,11,0,3
2079,1,0,0
2080,9,0,1
2081,14,0,0
2082,5,0,1
2083,23,0,1
2084,8,0,3
2085,11,0,3
2086,38,0,0
2087,24,0,1
2088,16,0,1
2089,15,0,2
2090,39,0,2
2091,17,0,0
2092,0,0,2
2093,34,0,1
2094,28,0,1
2095,15,0,2
2096,28,0,2
2097,17,0,2
2098,24,0,0
2099,23,0,1
2100,0,0,2
2101,37,0,2
2102,15,0,1
2103,3,0,0
2104,8,0,0
2105,25,0,1
2106,24,0,1
2107,12,0,1
2108,26,0,1
2109,25,0,1
2110,0,0,1
2111,26,0,1
2112,5,0,1
2113,5,0,0
2114,32,0,1
2115,2,0,3
2116,1,0,4
2117,6,0,0
2118,34,0,2
2119,7,0,3
2120,31,0,3
2121,13,0,0
2122,11,0,0
2123,11,0,2
2124,8,0,0
2125,25,0,1
2126,25,0,0
2127,2,0,1
2128,30,0,1
2129,23,0,1
2130,21,0,1
2131,9,0,1
2132,26,0,2
2133,19,0,2
2134,22,0,0
2135,1,0,4
2136,37,0,0
2137,5,0,1
2138,35,0,0
2139,25,0,0
2140,37,0,0
2141,14,0,0
2142,37,0,0
2143,25,0,1
2144,15,0,3
2145,6,0,2
2146,26,0,2
2147,35,0,0
2148,15,0,2
2149,19,0,1
2150,6,0,1
2151,36,0,2
2152,10,0,4
2153,36,0,0
2154,11,0,1
2155,14,0,2
2156,2,0,1
2157,18,0,2
2158,31,0,1
2159,37,0,0
2160,17,0,1
2161,9,0,1
2162,1,0,3
2163,39,0,1
2164,34,0,1
2165,27,0,0
2166,38,0,0
2167,39,0,1
2168,14,0,0
2169,8,0,2
2170,36,0,1
2171,33,0,2
2172,39,0,0
2173,37,0,3
2174,25,0,3
2175,6,0,2
2176,10,0,4
2177,35,0,1
2178,24,0,3
2179,25,0,2
2180,14,0,0
2181,31,0,1
2182,9,0,0
2183,35,0,1
2184,15,0,4
2185,10,0,2
2186,10,0,2
2187,15,0,0
2188,15,0,1
2189,38,0,1
2190,21,0,2
2191,12,0,1
2192,9,0,4
2193,11,0,1
2194,1,0,3
2195,20,0,1
2196,22,0,0
2197,2,0,0
2198,9,0,1
2199,34,0,1
2200,0,0,1
2201,32,0,0
2202,23,0,0
2203,32,0,1
2204,0,0,1
2205,3,0,1
2206,0,0,1
2207,39,0,2
2208,23,0,2
2209,11,0,4
2210,29,0,1
2211,28,0,0
2212,21,0,0
2213,14,0,0
2214,20,0,2
2215,15,0,3
2216,38,0,2
2217,30,0,2
2218,23,0,0
2219,21,0,0
2220,4,0,1
2221,20,0,1
2222,13,0,2
2223,37,0,2
2224,1,0,0
2225,36,0,1
2226,37,0,0
2227,14,0,1
2228,38,0,2
2229,16,0,1
2230,0,0,1
2231,28,0,1
2232,17,0,3
2233,27,0,1
2234,25,0,2
2235,35,0,0
2236,18,0,0
2237,27,0,1
2238,13,0,2
2239,7,0,0
2240,37,0,0
2241,9,0,0
2242,25,0,0
2243,6,0,1
2244,9,0,1
2245,38,0,3
2246,13,0,1
2247,5,0,0
2248,20,0,1
2249,8,0,2
2250,24,0,2
2251,4,0,1
2252,23,0,0
2253,18,0,0
2254,26,0,0
2255,28,0,0
2256,19,0,0
2257,1,0,4
2258,39,0,3
2259,3,0,1
2260,10,0,1
2261,38,0,3
2262,35,0,0
2263,16,0,1
2264,37,0,0
2265,1,0,1
2266,14,0,2
2267,21,0,0
2268,38,0,3
2269,29,0,2
2270,0,0,2
2271,10,0,1
2272,36,0,1
2273,9,0,0
2274,39,0,3
2275,2,0,0
2276,5,0,0
2277,4,0,2
2278,0,0,1
2279,16,0,0
2280,36,0,1
2281,5,0,0
2282,15,0,0
2283,4,0,2
2284,33,0,1
2285,15,0,2
2286,18,0,1
2287,39,0,1
2288,14,0,0
2289,38,0,2
2290,8,0,1
2291,10,0,0
2292,39,0,2
2293,2,0,3
2294,27,0,0
2295,34,0,0
2296,14,0,0
2297,17,0,2
2298,26,0,1
2299,24,0,4
2300,27,0,1
2301,38,0,0
2302,6,0,2
2303,35,0,1
2304,4,0,1
2305,14,0,0
2306,12,0,2
2307,26,0,0
2308,23,0,3
2309,36,0,0
2310,29,0,0
2311,6,0,0
2312,31,0,1
2313,0,0,0
2314,32,0,1
2315,15,0,1
2316,26,0,3
2317,35,0,0
2318,13,0,2
2319,31,0,0
2320,20,0,1
2321,24,0,2
2322,2,0,3
2323,0,0,3
2324,11,0,2
2325,12,0,1
2326,14,0,1
2327,2,0,3
2328,29,0,3
2329,6,0,1
2330,32,0,0
2331,8,0,0
2332,6,0,2
2333,28,0,2
2334,6,0,1
2335,1,0,1
2336,25,0,0
2337,10,0,2
2338,8,0,0
2339,38,0,1
2340,25,0,0
2341,22,0,1
2342,26,0,2
2343,2,0,2
2344,26,0,0
2345,12,0,1
2346,16,0,2
2347,22,0,0
2348,5,0,1
2349,21,0,3
2350,25,0,0
2351,26,0,2
2352,4,0,2
2353,30,0,1
2354,37,0,2
2355,35,0,1
2356,21,0,1
2357,10,0,3
2358,31,0,1
2359,30,0,1
2360,2,0,2
2361,3,0,0
2362,24,0,2
2363,23,0,2
2364,19,0,1
2365,34,0,0
2366,17,0,0
2367,10,0,1
2368,33,0,0
2369,18,0,1
2370,21,0,0
2371,30,0,0
2372,2,0,1
2373,33,0,1
2374,31,0,2
2375,7,0,1
2376,28,0,0
2377,30,0,0
2378,23,0,0
2379,32,0,2
2380,8,0,2
2381,7,0,0
2382,9,0,1
2383,14,0,0
2384,21,0,1
2385,32,0,4
2386,4,0,0
2387,18,0,0
2388,24,0,0
2389,22,0,1
2390,38,0,0
2391,15,0,0
2392,37,0,0
2393,38,0,0
2394,25,0,1
2395,11,0,1
2396,22,0,1
2397,2,0,0
2398,31,0,0
2399,27,0,0
2400,24,0,1
2401,2,0,0
2402,30,0,1
2403,16,0,2
2404,4,0,1
2405,12,0,0
2406,13,0,0
2407,23,0,2
2408,5,0,0
2409,18,0,1
2410,15,0,0
2411,3,0,0
2412,37,0,0
2413,23,0,0
2414,7,0,0
2415,27,0,1
2416,10,0,1
2417,6,0,2
2418,31,0,1
2419,1,0,0
2420,26,0,1
2421,31,0,1
2422,32,0,7
2423,31,0,0
2424,5,0,0
2425,38,0,0
2426,20,0,1
2427,8,0,2
2428,33,0,1
2429,38,0,2
2430,16,0,3
2431,5,0,2
2432,5,0,3
2433,8,0,4
2434,12,0,2
2435,18,0,0
2436,39,0,3
2437,39,0,1
2438,24,0,2
2439,22,0,0
2440,38,0,0
2441,35,0,2
2442,8,0,1
2443,16,0,2
2444,24,0,1
2445,11,0,1
2446,19,0,0
2447,3,0,0
2448,24,0,0
2449,26,0,2
2450,7,0,1
2451,11,0,0
2452,17,0,2
2453,28,0,3
2454,36,0,1
2455,37,0,1
2456,11,0,1
2457,26,0,1
2458,8,0,4
2459,14,0,1
2460,34,0,2
2461,17,0,0
2462,9,0,4
2463,7,0,1
2464,10,0,2
2465,27,0,0
2466,28,0,0
2467,18,0,2
2468,15,0,2
2469,1,0,0
2470,11,0,0
2471,35,0,1
2472,8,0,3
2473,8,0,0
2474,12,0,0
2475,15,0,1
2476,24,0,1
2477,30,0,0
2478,13,0,2
2479,12,0,0
2480,24,0,2
2481,19,0,1
2482,20,0,2
2483,9,0,1
2484,17,0,0
2485,11,0,0
2486,33,0,0
2487,5,0,1
2488,26,0,0
2489,21,0,0
2490,1,0,1
2491,12,0,0
2492,35,0,1
2493,15,0,0
2494,5,0,3
2495,33,0,0
2496,4,0,0
2497,8,0,1
2498,18,0,0
2499,4,0,1
2500,21,0,2
2501,8,0,1
2502,31,0,0
2503,21,0,0
2504,26,0,2
2505,23,0,1
2506,12,0,0
2507,2,0,1
2508,18,0,1
2509,29,0,2
2510,32,0,3
2511,7,0,0
2512,39,0,4
2513,31,0,3
2514,7,0,1
2515,37,0,0
2516,13,0,3
2517,34,0,1
2518,20,0,1
2519,35,0,1
2520,28,0,0
2521,25,0,0
2522,34,0,1
2523,24,0,2
2524,39,0,1
2525,34,0,1
2526,12,0,1
2527,13,0,1
2528,27,0,2
2529,38,0,1
2530,33,0,1
2531,2,0,1
2532,20,0,3
2533,1,0,1
2534,30,0,0
2535,7,0,5
2536,19,0,1
2537,34,0,1
2538,35,0,0
2539,31,0,0
2540,33,0,2
2541,6,0,2
2542,34,0,0
2543,38,0,2
2544,32,0,3
2545,7,0,3
2546,27,0,3
2547,10,0,2
2548,5,0,1
2549,1,0,1
2550,30,0,2
2551,37,0,0
2552,4,0,0
2553,15,0,3
2554,37,0,4
2555,24,0,0
2556,29,0,0
2557,22,0,1
2558,21,0,0
2559,34,0,2
2560,25,0,2
2561,27,0,2
2562,37,0,1
2563,34,0,2
2564,14,0,1
2565,8,0,1
2566,2,0,3
2567,35,0,1
2568,37,0,0
2569,20,0,0
2570,3,0,2
2571,18,0,0
2572,26,0,1
2573,5,0,2
2574,32,0,1
2575,39,0,0
2576,38,0,2
2577,34,0,4
2578,17,0,1
2579,17,0,0
2580,16,0,1
2581,9,0,1
2582,22,0,1
2583,8,0,3
2584,13,0,1
2585,19,0,5
2586,36,0,0
2587,2,0,1
2588,21,0,1
2589,23,0,3
2590,30,0,0
2591,39,0,0
2592,2,0,3
2593,37,0,2
2594,0,0,2
2595,33,0,0
2596,3,0,1
2597,15,0,1
2598,6,0,2
2599,28,0,1
2600,26,0,1
2601,39,0,1
2602,10,0,2
2603,18,0,0
2604,37,0,1
2605,29,0,0
2606,10,0,0
2607,7,0,2
2608,6,0,0
2609,6,0,1
2610,12,0,3
2611,1,0,0
2612,9,0,1
2613,19,0,0
2614,32,0,0
2615,35,0,1
2616,29,0,2
2617,0,0,3
2618,33,0,1
2619,2,0,0
2620,4,0,4
2621,1,0,1
2622,3,0,1
2623,33,0,1
2624,30,0,3
2625,1,0,3
2626,8,0,0
2627,33,0,2
2628,22,0,1
2629,15,0,0
2630,1,0,3
2631,14,0,1
2632,31,0,0
2633,9,0,2
2634,29,0,0
2635,6,0,4
2636,5,0,1
2637,15,0,1
2638,14,0,2
2639,27,0,1
2640,5,0,0
2641,35,0,0
2642,25,0,1
2643,31,0,5
2644,16,0,2
2645,24,0,0
2646,28,0,1
2647,4,0,1
2648,0,0,2
2649,34,0,3
2650,37,0,1
2651,37,0,0
2652,23,0,2
2653,18,0,0
2654,21,0,2
2655,32,0,3
2656,6,0,1
2657,38,0,0
2658,19,0,4
2659,24,0,0
2660,9,0,0
2661,37,0,2
2662,4,0,0
2663,20,0,0
2664,26,0,1
2665,38,0,0
2666,1,0,1
2667,8,0,3
2668,27,0,0
2669,2,0,2
2670,2,0,2
2671,19,0,1
2672,16,0,2
2673,32,0,1
2674,15,0,1
2675,18,0,2
2676,33,0,0
2677,22,0,0
2678,28,0,3
2679,24,0,1
2680,29,0,0
2681,29,0,0
2682,17,0,1
2683,11,0,2
2684,29,0,1
2685,19,0,0
2686,30,0,1
2687,14,0,1
2688,35,0,1
2689,10,0,1
2690,12,0,1
2691,19,0,1
2692,19,0,2
2693,21,0,3
2694,31,0,2
2695,3,0,0
2696,33,0,0
2697,9,0,0
2698,17,0,0
2699,6,0,0
2700,30,0,1
2701,38,0,1
2702,0,0,3
2703,12,0,0
2704,26,0,3
2705,15,0,0
2706,14,0,1
2707,31,0,2
2708,17,0,1
2709,23,0,0
2710,25,0,1
2711,35,0,2
2712,23,0,1
2713,3,0,1
2714,30,0,1
2715,11,0,1
2716,5,0,2
2717,30,0,1
2718,1,0,2
2719,16,0,3
2720,14,0,2
2721,23,0,0
2722,36,0,0
2723,20,0,3
2724,25,0,1
2725,33,0,2
2726,3,0,1
2727,10,0,1
2728,21,0,1
2729,29,0,2
2730,24,0,1
2731,0,0,1
2732,35,0,1
2733,34,0,2
2734,9,0,1
2735,28,0,0
2736,18,0,1
2737,28,0,0
2738,15,0,1
2739,15,0,0
2740,35,0,1
2741,33,0,2
2742,28,0,1
2743,22,0,4
2744,20,0,1
2745,24,0,0
2746,10,0,0
2747,15,0,0
2748,16,0,2
2749,35,0,2
2750,17,0,2
2751,24,0,1
2752,26,0,1
2753,1,0,0
2754,35,0,2
2755,3,0,0
2756,36,0,3
2757,0,0,3
2758,17,0,2
2759,39,0,0
2760,24,0,1
2761,5,0,0
2762,34,0,1
2763,18,0,2
2764,37,0,3
2765,27,0,1
2766,26,0,1
2767,2,0,0
2768,14,0,1
2769,34,0,1
2770,6,0,1
2771,20,0,1
2772,13,0,1
2773,13,0,1
2774,29,0,1
2775,1,0,0
2776,4,0,1
2777,15,0,0
2778,20,0,2
2779,21,0,3
2780,15,0,0
2781,36,0,1
2782,36,0,2
2783,30,0,1
2784,7,0,2
2785,7,0,3
2786,0,0,0
2787,3,0,1
2788,10,0,0
2789,24,0,1
2790,0,0,2
2791,26,0,0
2792,1,0,1
2793,0,0,0
2794,21,0,2
2795,33,0,1
2796,28,0,1
2797,36,0,0
2798,28,0,1
2799,38,0,1
2800,24,0,0
2801,3,0,1
2802,3,0,1
2803,3,0,0
2804,25,0,0
2805,37,0,2
2806,7,0,1
2807,38,0,1
2808,37,0,2
2809,35,0,1
2810,4,0,3
2811,36,0,0
2812,0,0,3
2813,25,0,1
2814,38,0,2
2815,20,0,4
2816,18,0,1
2817,12,0,2
2818,10,0,1
2819,18,0,1
2820,23,0,2
2821,8,0,3
2822,39,0,0
2823,26,0,0
2824,19,0,2
2825,28,0,1
2826,16,0,0
2827,24,0,1
2828,27,0,1
2829,7,0,4
2830,15,0,0
2831,14,0,1
2832,30,0,1
2833,14,0,0
2834,4,0,0
2835,30,0,1
2836,29,0,0
2837,9,0,1
2838,23,0,0
2839,29,0,0
2840,38,0,2
2841,32,0,3
2842,25,0,0
2843,7,0,2
2844,29,0,3
2845,12,0,0
2846,30,0,2
2847,18,0,2
2848,8,0,2
2849,17,0,2
2850,13,0,1
2851,30,0,2
2852,3,0,0
2853,13,0,1
2854,7,0,2
2855,12,0,3
2856,36,0,1
2857,19,0,1
2858,16,0,2
2859,25,0,3
2860,4,0,1
2861,5,0,1
2862,21,0,1
2863,4,0,0
2864,14,0,0
2865,13,0,3
2866,31,0,0
2867,33,0,3
2868,36,0,2
2869,30,0,1
2870,8,0,1
2871,16,0,0
2872,16,0,0
2873,1,0,0
2874,14,0,2
2875,14,0,1
2876,21,0,1
2877,8,0,2
2878,20,0,2
2879,10,0,1
2880,19,0,0
2881,20,0,1
2882,28,0,1
2883,29,0,2
2884,10,0,1
2885,17,0,3
2886,10,0,6
2887,18,0,1
2888,33,0,1
2889,31,0,1
2890,30,0,1
2891,14,0,2
2892,10,0,1
2893,32,0,1
2894,22,0,2
2895,0,0,1
2896,25,0,1
2897,15,0,1
2898,3,0,0
2899,17,0,2
2900,10,0,0
2901,29,0,1
2902,10,0,2
2903,27,0,1
2904,8,0,1
2905,30,0,1
2906,20,0,0
2907,13,0,1
2908,26,0,0
2909,8,0,2
2910,13,0,1
2911,19,0,0
2912,19,0,0
2913,28,0,2
2914,22,0,2
2915,35,0,0
2916,0,0,0
2917,24,0,0
2918,18,0,0
2919,21,0,1
2920,34,0,0
2921,8,0,3
2922,34,0,1
2923,7,0,1
2924,33,0,0
2925,9,0,0
2926,18,0,5
2927,6,0,3
2928,20,0,2
2929,0,0,0
2930,7,0,1
2931,28,0,2
2932,5,0,0
2933,23,0,1
2934,24,0,2
2935,35,0,1
2936,32,0,1
2937,9,0,2
2938,30,0,2
2939,2,0,2
2940,18,0,2
2941,39,0,1
2942,23,0,2
2943,33,0,0
2944,33,0,2
2945,9,0,1
2946,13,0,2
2947,16,0,2
2948,38,0,2
2949,13,0,5
2950,25,0,0
2951,14,0,1
2952,12,0,0
2953,20,0,0
2954,11,0,4
2955,3,0,0
2956,30,0,3
2957,15,0,1
2958,0,0,0
2959,37,0,0
2960,34,0,0
2961,27,0,0
2962,11,0,0
2963,30,0,2
2964,38,0,1
2965,33,0,1
2966,31,0,2
2967,19,0,4
2968,8,0,1
2969,31,0,0
2970,6,0,0
2971,32,0,0
2972,21,0,2
2973,33,0,2
2974,39,0,0
2975,27,0,2
2976,15,0,0
2977,25,0,1
2978,38,0,2
2979,6,0,1
2980,17,0,0
2981,15,0,2
2982,12,0,1
2983,3,0,2
2984,3,0,0
2985,39,0,1
2986,37,0,0
2987,13,0,0
2988,32,0,2
2989,26,0,2
2990,7,0,0
2991,12,0,0
2992,2,0,1
2993,6,0,2
2994,14,0,1
2995,13,0,3
2996,14,0,1
2997,9,0,2
2998,9,0,3
2999,33,0,2
3000,37,0,1
3001,24,0,1
3002,6,0,1
3003,19,0,2
3004,26,0,2
3005,15,0,4
3006,35,0,1
3007,13,0,1
3008,10,0,0
3009,6,0,2
3010,33,0,0
3011,34,0,1
3012,27,0,1
3013,8,0,0
3014,2,0,1
3015,10,0,0
3016,19,0,1
3017,19,0,2
3018,37,0,3
3019,18,0,2
3020,9,0,0
3021,3,0,0
3022,14,0,0
3023,36,0,3
3024,9,0,2
3025,20,0,3
3026,27,0,2
3027,12,0,1
3028,11,0,2
3029,16,0,3
3030,2,0,3
3031,32,0,0
3032,38,0,2
3033,3,0,0
3034,9,0,1
3035,18,0,3
3036,34,0,0
3037,13,0,0
3038,36,0,2
3039,28,0,2
3040,16,0,2
3041,32,0,1
3042,9,0,1
3043,25,0,0
3044,32,0,0
3045,1,0,1
3046,4,0,1
3047,39,0,0
3048,39,0,0
3049,24,0,2
3050,15,0,1
3051,18,0,2
3052,6,0,2
3053,19,0,1
3054,16,0,1
3055,30,0,2
3056,3,0,0
3057,20,0,1
3058,26,0,0
3059,6,0,1
3060,14,0,0
3061,25,0,0
3062,18,0,2
3063,26,0,3
3064,39,0,4
3065,33,0,1
3066,14,0,0
3067,16,0,1
3068,27,0,0
3069,20,0,0
3070,21,0,4
3071,35,0,1
3072,0,0,0
3073,1,0,0
3074,8,0,5
3075,10,0,0
3076,35,0,1
3077,29,0,1
3078,26,0,1
3079,39,0,2
3080,4,0,1
3081,5,0,1
3082,38,0,1
3083,18,0,3
3084,20,0,2
3085,4,0,1
3086,8,0,1
3087,24,0,2
3088,28,0,3
3089,7,0,1
3090,34,0,1
3091,36,0,2
3092,39,0,1
3093,16,0,0
3094,9,0,0
3095,5,0,2
3096,21,0,0
3097,33,0,3
3098,38,0,2
3099,28,0,0
3100,16,0,0
3101,23,0,0
3102,36,0,2
3103,9,0,0
3104,6,0,1
3105,35,0,1
3106,5,0,1
3107,10,0,0
3108,20,0,2
3109,6,0,0
3110,14,0,0
3111,20,0,1
3112,9,0,2
3113,25,0,0
3114,30,0,0
3115,29,0,2
3116,34,0,1
3117,3,0,0
3118,24,0,2
3119,11,0,0
3120,27,0,2
3121,5,0,2
3122,22,0,2
3123,28,0,1
3124,0,0,2
3125,39,0,4
3126,38,0,0
3127,39,0,1
3128,36,0,1
3129,13,0,1
3130,35,0,2
3131,4,0,0
3132,18,0,2
3133,34,0,0
3134,21,0,1
3135,37,0,1
3136,7,0,0
3137,36,0,1
3138,26,0,1
3139,31,0,2
3140,29,0,1
3141,2,0,2
3142,10,0,1
3143,5,0,0
3144,23,0,1
3145,29,0,1
3146,33,0,3
3147,1,0,0
3148,27,0,0
3149,30,0,0
3150,37,0,3
3151,12,0,2
3152,8,0,1
3153,10,0,1
3154,25,0,1
3155,20,0,2
3156,29,0,1
3157,4,0,3
3158,2,0,2
3159,2,0,1
3160,6,0,0
3161,8,0,0
3162,8,0,1
3163,39,0,1
3164,6,0,1
3165,16,0,1
3166,10,0,2
3167,4,0,0
3168,31,0,3
3169,35,0,2
3170,0,0,1
3171,10,0,0
3172,29,0,1
3173,12,0,2
3174,12,0,2
3175,31,0,2
3176,15,0,2
3177,25,0,1
3178,3,0,1
3179,30,0,0
3180,13,0,1
3181,3,0,3
3182,31,0,2
3183,25,0,0
3184,23,0,3
3185,17,0,0
3186,0,0,2
3187,18,0,1
3188,1,0,1
3189,16,0,1
3190,10,0,1
3191,10,0,2
3192,18,0,1
3193,16,0,0
3194,26,0,0
3195,36,0,0
3196,6,0,1
3197,11,0,1
3198,6,0,0
3199,4,0,1
3200,19,0,2
3201,18,0,0
3202,11,0,2
3203,21,0,1
3204,35,0,1
3205,16,0,1
3206,32,0,0
3207,3,0,3
3208,24,0,4
3209,7,0,0
